Year,SiteName,TripNo,MonthYear,SiteGrid,Species,AvgOfCover,AvgOfFL,AvgOfSeed,dead/alive
1998,Main Camp,49,Feb.98,MC2,Acacia dictyophleba,2,0,0,Alive
1998,Main Camp,49,Feb.98,MC2,Aristida contorta,4.8,0,0,Alive
1998,Main Camp,49,Feb.98,MC2,Calandrinia balonensis,1,0,0,Alive
1998,Main Camp,49,Feb.98,MC2,Grevillea stenobotrya,9,0,0,Alive
1998,Main Camp,49,Feb.98,MC2,Scaveola depauperata,1,0,0,Alive
1998,Main Camp,49,Feb.98,MC2,Sida fibulifera,3,0,0,Alive
1998,Main Camp,49,Feb.98,MC2,Triodia basedowii,23,0,0,Alive
1998,Main Camp,49,Feb.98,MC3,Aristida contorta,3.2,0,0,Alive
1998,Main Camp,49,Feb.98,MC3,Euphorbia drummondii,2,0,0,Alive
1998,Main Camp,49,Feb.98,MC3,Grevillea stenobotrya,5.25,0,0,Alive
1998,Main Camp,49,Feb.98,MC3,Scaveola depauperata,2,0,0,Alive
1998,Main Camp,49,Feb.98,MC3,Sida fibulifera,2,0,0,Alive
1998,Main Camp,49,Feb.98,MC3,Triodia basedowii,27.16666667,0,0,Alive
1998,Main Camp,49,Feb.98,MC5,Aristida contorta,3.333333333,0,0,Alive
1998,Main Camp,49,Feb.98,MC5,Grevillea stenobotrya,7.5,0,0,Alive
1998,Main Camp,49,Feb.98,MC5,Scaveola depauperata,4,0,0,Alive
1998,Main Camp,49,Feb.98,MC5,Triodia basedowii,32,0,0,Alive
1998,Main Camp,49,Feb.98,MC5,Unknown shrub,5,0,0,Alive
1998,Main Camp,49,Feb.98,MC6,Acacia dictyophleba,7,0,0,Alive
1998,Main Camp,49,Feb.98,MC6,Aristida contorta,4,0,0,Alive
1998,Main Camp,49,Feb.98,MC6,Grevillea stenobotrya,11.66666667,0,0,Alive
1998,Main Camp,49,Feb.98,MC6,Triodia basedowii,46.66666667,0,0,Alive
1998,Main Camp,49,Feb.98,MC8,Acacia spp,10,0,0,Alive
1998,Main Camp,49,Feb.98,MC8,Aristida contorta,3,0,0.75,Alive
1998,Main Camp,49,Feb.98,MC8,Crotalaria eremaea,1,0,0,Alive
1998,Main Camp,49,Feb.98,MC8,Euphorbia drummondii,1,2,0,Alive
1998,Main Camp,49,Feb.98,MC8,Grevillea stenobotrya,5,0,0,Alive
1998,Main Camp,49,Feb.98,MC8,Scaveola depauperata,10,0,0,Alive
1998,Main Camp,49,Feb.98,MC8,Sida fibulifera,3.5,0,0,Alive
1998,Main Camp,49,Feb.98,MC8,Tephrosea rosea,10,0,0,Alive
1998,Main Camp,49,Feb.98,MC8,Triodia basedowii,32,0,0,Alive
1998,Main Camp,49,Feb.98,MC8,Triumfetta winneckeana,1,0,0,Alive
1998,Main Camp,49,Feb.98,MC8,Unknown grass,1,0,0,Alive
1998,Main Camp,49,Feb.98,MC8,Yakirra australiensis,2,0,0,Alive
1998,Main Camp,49,Feb.98,MC9,Acacia georginae,10,0,0,Alive
1998,Main Camp,49,Feb.98,MC9,Aristida contorta,2.833333333,0,0,Alive
1998,Main Camp,49,Feb.98,MC9,Atriplex nummularia,1,0,0,Alive
1998,Main Camp,49,Feb.98,MC9,cats head burr,2,0,0,Alive
1998,Main Camp,49,Feb.98,MC9,Grevillea stenobotrya,6,0,0,Alive
1998,Main Camp,49,Feb.98,MC9,Sida fibulifera,4,0,0,Alive
1998,Main Camp,49,Feb.98,MC9,Tephrosea rosea,2,0,0,Alive
1998,Main Camp,49,Feb.98,MC9,Triodia basedowii,32,0,0,Alive
1998,Main Camp,50,Apr.98,MC0,Aristida contorta,2,0,0,Alive
1998,Main Camp,50,Apr.98,MC0,Grevillea stenobotrya,2.5,0,0,Alive
1998,Main Camp,50,Apr.98,MC0,Scaveola spp,10,0,0,Alive
1998,Main Camp,50,Apr.98,MC0,Triodia basedowii,28.33333333,0,0,Alive
1998,Main Camp,50,Apr.98,MC10,Acacia dictyophleba,25,0,0,Alive
1998,Main Camp,50,Apr.98,MC10,Acacia ligulata,20,0,0,Alive
1998,Main Camp,50,Apr.98,MC10,Aristida contorta,4,0,0,Alive
1998,Main Camp,50,Apr.98,MC10,Grevillea stenobotrya,3.5,0,0,Alive
1998,Main Camp,50,Apr.98,MC10,Scaveola spp,5,0,0,Alive
1998,Main Camp,50,Apr.98,MC10,Triodia basedowii,35.83333333,0,0,Alive
1998,Main Camp,50,Apr.98,MC2,Acacia ligulata,5,0,0,Alive
1998,Main Camp,50,Apr.98,MC2,Aristida contorta,3.5,0,0,Alive
1998,Main Camp,50,Apr.98,MC2,Crotalaria eremaea,1,0,0,Alive
1998,Main Camp,50,Apr.98,MC2,Grevillea stenobotrya,6.4,0,0,Alive
1998,Main Camp,50,Apr.98,MC2,Triodia basedowii,27.5,0,0,Alive
1998,Main Camp,50,Apr.98,MC6,Acacia ligulata,7,0,0,Alive
1998,Main Camp,50,Apr.98,MC6,Aristida contorta,1.333333333,0,0,Alive
1998,Main Camp,50,Apr.98,MC6,Grevillea juncifolia,7,0,0,Alive
1998,Main Camp,50,Apr.98,MC6,Grevillea stenobotrya,13.5,0,0,Alive
1998,Main Camp,50,Apr.98,MC6,Triodia basedowii,46.66666667,0,0,Alive
1998,Main Camp,50,Apr.98,MC6,Unknown sp A,2,0,0,Alive
1998,Main Camp,50,Apr.98,MC9,Acacia georginae,10,0,0,Alive
1998,Main Camp,50,Apr.98,MC9,Aristida contorta,1.666666667,0,0,Alive
1998,Main Camp,50,Apr.98,MC9,Grevillea stenobotrya,10,0,0,Alive
1998,Main Camp,50,Apr.98,MC9,Sarcostemma australe,1,0,0,Alive
1998,Main Camp,50,Apr.98,MC9,Sida spp,2,0,0,Alive
1998,Main Camp,50,Apr.98,MC9,Tephrosea rosea,1,0,0,Alive
1998,Main Camp,50,Apr.98,MC9,Triodia basedowii,35.4,0,0,Alive
1998,Main Camp,51,Jun.98,MC1,Calandrinia balonensis,1,0,0,Alive
1998,Main Camp,51,Jun.98,MC1,Crotalaria eremaea,1,0,0,Alive
1998,Main Camp,51,Jun.98,MC1,Eremophila longifolia,15,4,2,Alive
1998,Main Camp,51,Jun.98,MC1,Eriachne aristidea,1,0,0,Alive
1998,Main Camp,51,Jun.98,MC1,Euphorbia drummondii,1,2,0,Alive
1998,Main Camp,51,Jun.98,MC1,Goodenia cycloptera,1,4,0,Alive
1998,Main Camp,51,Jun.98,MC1,Grevillea stenobotrya,15,0,0,Alive
1998,Main Camp,51,Jun.98,MC1,Ptilotus polystachyus,1,2,0,Alive
1998,Main Camp,51,Jun.98,MC1,Scaveola spp,5,0,0,Alive
1998,Main Camp,51,Jun.98,MC1,Sida fibulifera,5,0,0,Alive
1998,Main Camp,51,Jun.98,MC1,Trachymene glaucifolia,4.333333333,0,0,Alive
1998,Main Camp,51,Jun.98,MC1,Trianthema pilosa,1,0,0,Alive
1998,Main Camp,51,Jun.98,MC1,Triodia basedowii,32.5,0,4.333333333,Alive
1998,Main Camp,51,Jun.98,MC10,Acacia dictyophleba,15,0.5,0,Alive
1998,Main Camp,51,Jun.98,MC10,Acacia ligulata,10,0,0,Alive
1998,Main Camp,51,Jun.98,MC10,Dicrastylis costelloi,1,0,0,Alive
1998,Main Camp,51,Jun.98,MC10,Goodenia cycloptera,3,0.5,0,Alive
1998,Main Camp,51,Jun.98,MC10,Grevillea stenobotrya,18.33333333,1.333333333,0,Alive
1998,Main Camp,51,Jun.98,MC10,Ptilotus polystachyus,1.666666667,0,0,Alive
1998,Main Camp,51,Jun.98,MC10,Tephrosea rosea,1,0,0,Alive
1998,Main Camp,51,Jun.98,MC10,Trachymene glaucifolia,3.166666667,0.166666667,0,Alive
1998,Main Camp,51,Jun.98,MC10,Trianthema pilosa,1,0,0,Alive
1998,Main Camp,51,Jun.98,MC10,Triodia basedowii,25.83333333,0,3.333333333,Alive
1998,Main Camp,51,Jun.98,MC11,Crotalaria eremaea,5.333333333,1.333333333,0.666666667,Alive
1998,Main Camp,51,Jun.98,MC11,Eriachne aristidea,3,0,3,Alive
1998,Main Camp,51,Jun.98,MC11,Euphorbia drummondii,3.666666667,2.666666667,0,Alive
1998,Main Camp,51,Jun.98,MC11,Euphorbia tannensis,1,0,0,Alive
1998,Main Camp,51,Jun.98,MC11,Goodenia cycloptera,5,2.333333333,0,Alive
1998,Main Camp,51,Jun.98,MC11,Grevillea stenobotrya,15,0,0,Alive
1998,Main Camp,51,Jun.98,MC11,Helipterum floribundum,5,3,0,Alive
1998,Main Camp,51,Jun.98,MC11,Ptilotus polystachyus,1,0,0,Alive
1998,Main Camp,51,Jun.98,MC11,Sida fibulifera,5.333333333,1.333333333,0.666666667,Alive
1998,Main Camp,51,Jun.98,MC11,Tephrosea rosea,10,4,1,Alive
1998,Main Camp,51,Jun.98,MC11,Trachymene glaucifolia,3,0,0,Alive
1998,Main Camp,51,Jun.98,MC11,Triodia basedowii,35,0,2,Alive
1998,Main Camp,51,Jun.98,MC2,Acacia ligulata,5,0,0,Alive
1998,Main Camp,51,Jun.98,MC2,Calandrinia balonensis,3,0,0,Alive
1998,Main Camp,51,Jun.98,MC2,Crotalaria cunninghamii,1,0,0,Alive
1998,Main Camp,51,Jun.98,MC2,Crotalaria eremaea,1,0,0,Alive
1998,Main Camp,51,Jun.98,MC2,Euphorbia drummondii,3.4,1.6,0,Alive
1998,Main Camp,51,Jun.98,MC2,Goodenia cycloptera,2.333333333,1,0,Alive
1998,Main Camp,51,Jun.98,MC2,Grevillea stenobotrya,11,0,0,Alive
1998,Main Camp,51,Jun.98,MC2,Haloragis gossei,1,0,0,Alive
1998,Main Camp,51,Jun.98,MC2,Helipterum floribundum,5,3,0,Alive
1998,Main Camp,51,Jun.98,MC2,Othonna gregorii,5,4,0,Alive
1998,Main Camp,51,Jun.98,MC2,Ptilotus polystachyus,3.666666667,2,0,Alive
1998,Main Camp,51,Jun.98,MC2,Scaveola spp,5,0,0,Alive
1998,Main Camp,51,Jun.98,MC2,Sida fibulifera,5,1,0,Alive
1998,Main Camp,51,Jun.98,MC2,Trachymene glaucifolia,5.833333333,0,0,Alive
1998,Main Camp,51,Jun.98,MC2,Triodia basedowii,23.33333333,0,3.333333333,Alive
1998,Main Camp,51,Jun.98,MC4,Acacia ligulata,10,2,0,Alive
1998,Main Camp,51,Jun.98,MC4,Aristida contorta,1,0,1,Alive
1998,Main Camp,51,Jun.98,MC4,Atalaya hemiglauca,15,0,0,Alive
1998,Main Camp,51,Jun.98,MC4,Calandrinia balonensis,2.333333333,0,0,Alive
1998,Main Camp,51,Jun.98,MC4,Calotis erinacea,1,0,0,Alive
1998,Main Camp,51,Jun.98,MC4,Eriachne aristidea,1,0,2,Alive
1998,Main Camp,51,Jun.98,MC4,Euphorbia drummondii,3.666666667,1.333333333,0,Alive
1998,Main Camp,51,Jun.98,MC4,Euphorbia tannensis,1,1,0,Alive
1998,Main Camp,51,Jun.98,MC4,Goodenia cycloptera,5,2,0,Alive
1998,Main Camp,51,Jun.98,MC4,Grevillea stenobotrya,17.5,0,0,Alive
1998,Main Camp,51,Jun.98,MC4,Haloragis gossei,1,0,0,Alive
1998,Main Camp,51,Jun.98,MC4,Helipterum floribundum,1,2,0,Alive
1998,Main Camp,51,Jun.98,MC4,Ptilotus polystachyus,1.666666667,0.666666667,0,Alive
1998,Main Camp,51,Jun.98,MC4,Sida fibulifera,10,2,2,Alive
1998,Main Camp,51,Jun.98,MC4,Trachymene glaucifolia,3.666666667,0,0,Alive
1998,Main Camp,51,Jun.98,MC4,Triodia basedowii,25.83333333,0,3,Alive
1998,Main Camp,52,Aug.98,MC1,Aristida contorta,1,0,1,Alive
1998,Main Camp,52,Aug.98,MC1,Blennodia canescens,1.333333333,3.333333333,0,Alive
1998,Main Camp,52,Aug.98,MC1,Calandrinia balonensis,2.666666667,1.833333333,0.166666667,Alive
1998,Main Camp,52,Aug.98,MC1,Crotalaria eremaea,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC1,Eremophila longifolia,15,0,2,Alive
1998,Main Camp,52,Aug.98,MC1,Euphorbia drummondii,1.333333333,0.666666667,1,Alive
1998,Main Camp,52,Aug.98,MC1,Euphorbia tannensis,1,2,2,Alive
1998,Main Camp,52,Aug.98,MC1,Goodenia cycloptera,2.333333333,1.333333333,0.666666667,Alive
1998,Main Camp,52,Aug.98,MC1,Grevillea stenobotrya,15,0,3,Alive
1998,Main Camp,52,Aug.98,MC1,Haloragis gossei,1,1.5,0,Alive
1998,Main Camp,52,Aug.98,MC1,narrow-leaf Sida,3.5,0,0,Alive
1998,Main Camp,52,Aug.98,MC1,Ptilotus polystachyus,1,1,0,Alive
1998,Main Camp,52,Aug.98,MC1,Scaveola depauperata,2.5,0.5,0,Alive
1998,Main Camp,52,Aug.98,MC1,Scaveola parviflora,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC1,Tephrosea rosea,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC1,Trachymene glaucifolia,7,2.333333333,0.5,Alive
1998,Main Camp,52,Aug.98,MC1,Triodia basedowii,38.5,0,3.333333333,Alive
1998,Main Camp,52,Aug.98,MC1,Unknown grass,1,0,4,Alive
1998,Main Camp,52,Aug.98,MC1,Unknown Sp B,1.5,2,0,Alive
1998,Main Camp,52,Aug.98,MC1,Unknown Sp C,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC1,Unknown Sp D,1,5,0,Alive
1998,Main Camp,52,Aug.98,MC1,Unknown Sp H,1.8,0.2,3.8,Alive
1998,Main Camp,52,Aug.98,MC1,Unknown Sp S,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC1,Unknown Sp W,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC10,Acacia dictyophleba,50,3,0,Alive
1998,Main Camp,52,Aug.98,MC10,Acacia ligulata,25,5,0,Alive
1998,Main Camp,52,Aug.98,MC10,Aristida contorta,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC10,Calandrinia balonensis,2.333333333,1.666666667,0,Alive
1998,Main Camp,52,Aug.98,MC10,Crotalaria cunninghamii,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC10,Euphorbia drummondii,1.5,3.5,0,Alive
1998,Main Camp,52,Aug.98,MC10,Euphorbia tannensis,1,0.666666667,1,Alive
1998,Main Camp,52,Aug.98,MC10,Goodenia cycloptera,2.6,1.6,0.4,Alive
1998,Main Camp,52,Aug.98,MC10,Grevillea stenobotrya,4.25,0,0,Alive
1998,Main Camp,52,Aug.98,MC10,Haloragis gossei,1,2.25,2.25,Alive
1998,Main Camp,52,Aug.98,MC10,Myriocephalus stuartii,1,5,0,Alive
1998,Main Camp,52,Aug.98,MC10,Ptilotus polystachyus,1,1.833333333,0.666666667,Alive
1998,Main Camp,52,Aug.98,MC10,Ptilotus Sp G,1,1.5,0,Alive
1998,Main Camp,52,Aug.98,MC10,Scaveola Sp G,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC10,Sida fibulifera,2,0,0,Alive
1998,Main Camp,52,Aug.98,MC10,Tephrosea rosea,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC10,Trachymene glaucifolia,4,3,0.666666667,Alive
1998,Main Camp,52,Aug.98,MC10,Trianthema pilosa,1,1,1,Alive
1998,Main Camp,52,Aug.98,MC10,Tribulus cistoides,1,1,0,Alive
1998,Main Camp,52,Aug.98,MC10,Triodia basedowii,35,0,2.166666667,Alive
1998,Main Camp,52,Aug.98,MC10,Unknown Grass O,1,0,2,Alive
1998,Main Camp,52,Aug.98,MC10,Unknown herb H,1,0,3.5,Alive
1998,Main Camp,52,Aug.98,MC10,Unknown herb P,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC10,Unknown herb R,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC10,Unknown Sp F,1,0.6,0.2,Alive
1998,Main Camp,52,Aug.98,MC10,Unknown Sp Q,2,4,0,Alive
1998,Main Camp,52,Aug.98,MC11,Aristida contorta,1.666666667,0,3,Alive
1998,Main Camp,52,Aug.98,MC11,Blennodia canescens,1,5,0,Alive
1998,Main Camp,52,Aug.98,MC11,Calandrinia balonensis,1.8,1.6,0.2,Alive
1998,Main Camp,52,Aug.98,MC11,Crotalaria cunninghamii,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC11,Crotalaria eremaea,1.75,1,0.25,Alive
1998,Main Camp,52,Aug.98,MC11,Dicrastylis costelloi,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC11,Euphorbia drummondii,5,1.8,2.6,Alive
1998,Main Camp,52,Aug.98,MC11,Euphorbia tannensis,1,1.333333333,0.666666667,Alive
1998,Main Camp,52,Aug.98,MC11,Goodenia cycloptera,10.25,3.25,1.25,Alive
1998,Main Camp,52,Aug.98,MC11,Grevillea stenobotrya,3.333333333,0,1,Alive
1998,Main Camp,52,Aug.98,MC11,Haloragis gossei,1.333333333,2,0.333333333,Alive
1998,Main Camp,52,Aug.98,MC11,Newcastelia spodiotricha,2,0,0,Alive
1998,Main Camp,52,Aug.98,MC11,Othonna gregorii,1,2,0,Alive
1998,Main Camp,52,Aug.98,MC11,Ptilotus polystachyus,1.25,1.5,0,Alive
1998,Main Camp,52,Aug.98,MC11,Ptilotus Sp G,1.333333333,1.333333333,0,Alive
1998,Main Camp,52,Aug.98,MC11,Sida fibulifera,2.333333333,0,0,Alive
1998,Main Camp,52,Aug.98,MC11,Tephrosea rosea,4,0.333333333,0.333333333,Alive
1998,Main Camp,52,Aug.98,MC11,Trachymene glaucifolia,5,3.833333333,1,Alive
1998,Main Camp,52,Aug.98,MC11,Triodia basedowii,38.75,0,3.25,Alive
1998,Main Camp,52,Aug.98,MC11,Triodia basedowii (dead),20,0,0,Alive
1998,Main Camp,52,Aug.98,MC11,Triumfetta winneckeana,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC11,Unknown grass M,1,1,3,Alive
1998,Main Camp,52,Aug.98,MC11,Unknown herb N,1,1,0,Alive
1998,Main Camp,52,Aug.98,MC11,Unknown Sp A,1,1,1,Alive
1998,Main Camp,52,Aug.98,MC11,Unknown Sp B,1,1,0,Alive
1998,Main Camp,52,Aug.98,MC11,Unknown Sp C,3,0,0,Alive
1998,Main Camp,52,Aug.98,MC11,Unknown Sp D,1,4,0,Alive
1998,Main Camp,52,Aug.98,MC11,Unknown Sp E,1,0,4,Alive
1998,Main Camp,52,Aug.98,MC11,Unknown Sp F,2.333333333,1.333333333,0,Alive
1998,Main Camp,52,Aug.98,MC11,Unknown Sp H,2,0,4,Alive
1998,Main Camp,52,Aug.98,MC11,Unknown Sp I grass,1,0,4,Alive
1998,Main Camp,52,Aug.98,MC11,Unknown Sp J,1,1,0,Alive
1998,Main Camp,52,Aug.98,MC11,Unknown Sp K,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC11,Unknown Sp L,1,0,4,Alive
1998,Main Camp,52,Aug.98,MC2,Acacia ligulata,5,2,0,Alive
1998,Main Camp,52,Aug.98,MC2,Aristida contorta,1,0,1,Alive
1998,Main Camp,52,Aug.98,MC2,Blennodia canescens,1,4,0,Alive
1998,Main Camp,52,Aug.98,MC2,Calandrinia balonensis,3.166666667,2.666666667,0,Alive
1998,Main Camp,52,Aug.98,MC2,Crotalaria cunninghamii,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC2,Crotalaria eremaea,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC2,Eremophila longifolia,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC2,Euphorbia drummondii,2.2,1.2,2.2,Alive
1998,Main Camp,52,Aug.98,MC2,Euphorbia tannensis,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC2,Goodenia cycloptera,3,3.25,1.25,Alive
1998,Main Camp,52,Aug.98,MC2,Grevillea stenobotrya,11.6,0,0,Alive
1998,Main Camp,52,Aug.98,MC2,Myriocephalus stuartii,1,4.8,0,Alive
1998,Main Camp,52,Aug.98,MC2,Othonna gregorii,2,2,2,Alive
1998,Main Camp,52,Aug.98,MC2,Ptilotus polystachyus,1.166666667,1.666666667,0.5,Alive
1998,Main Camp,52,Aug.98,MC2,Ptilotus Unknown G,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC2,Scaveola depauperata,1,0.666666667,0,Alive
1998,Main Camp,52,Aug.98,MC2,Scaveola parviflora,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC2,Scaveola Unknown G,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC2,Senna pleurocarpa,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC2,Sida fibulifera,5,0,0,Alive
1998,Main Camp,52,Aug.98,MC2,Tephrosea rosea,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC2,Trachymene glaucifolia,5,3,1,Alive
1998,Main Camp,52,Aug.98,MC2,Trianthema pilosa,1,5,0,Alive
1998,Main Camp,52,Aug.98,MC2,Triodia basedowii,29.5,0,2.666666667,Alive
1998,Main Camp,52,Aug.98,MC2,Unknown Sp B,1,2,0,Alive
1998,Main Camp,52,Aug.98,MC2,Unknown Sp D,1,4,1,Alive
1998,Main Camp,52,Aug.98,MC2,Unknown Sp F,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC2,Unknown Sp Grass,1,0,3,Alive
1998,Main Camp,52,Aug.98,MC2,Unknown Sp H,2,0.25,3.25,Alive
1998,Main Camp,52,Aug.98,MC2,Unknown Sp S,1,4,1,Alive
1998,Main Camp,52,Aug.98,MC2,Unknown Sp T,1,2,0,Alive
1998,Main Camp,52,Aug.98,MC2,Unknown Sp V,1,2,0,Alive
1998,Main Camp,52,Aug.98,MC4,Acacia ligulata,10,3,0,Alive
1998,Main Camp,52,Aug.98,MC4,Acacia spp,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC4,Aristida contorta,1,0.25,2,Alive
1998,Main Camp,52,Aug.98,MC4,Atalaya hemiglauca,10,0,0,Alive
1998,Main Camp,52,Aug.98,MC4,Calandrinia balonensis,4.333333333,2,0,Alive
1998,Main Camp,52,Aug.98,MC4,Calotis erinacea,2,0,0,Alive
1998,Main Camp,52,Aug.98,MC4,Dicrastylis costelloi,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC4,Enchylaena tomentosa,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC4,Euphorbia drummondii,3,1,1,Alive
1998,Main Camp,52,Aug.98,MC4,Euphorbia tannensis,1,2,3,Alive
1998,Main Camp,52,Aug.98,MC4,Goodenia cycloptera,4.8,1.4,0.4,Alive
1998,Main Camp,52,Aug.98,MC4,Grevillea stenobotrya,15,0,0.5,Alive
1998,Main Camp,52,Aug.98,MC4,Haloragis gossei,1,1.5,2.5,Alive
1998,Main Camp,52,Aug.98,MC4,Myriocephalus stuartii,1,5,0,Alive
1998,Main Camp,52,Aug.98,MC4,Othonna gregorii,2.75,3.5,0.5,Alive
1998,Main Camp,52,Aug.98,MC4,Ptilotus polystachyus,1.25,1.25,0.5,Alive
1998,Main Camp,52,Aug.98,MC4,Ptilotus Sp G,1,1,0,Alive
1998,Main Camp,52,Aug.98,MC4,Salsola kali,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC4,Scaveola depauperata,5,0,0,Alive
1998,Main Camp,52,Aug.98,MC4,Sida fibulifera,3,0,0,Alive
1998,Main Camp,52,Aug.98,MC4,Tephrosea rosea,3,0,0,Alive
1998,Main Camp,52,Aug.98,MC4,Trachymene glaucifolia,3.5,2.5,0.333333333,Alive
1998,Main Camp,52,Aug.98,MC4,Trianthema pilosa,1,3,1,Alive
1998,Main Camp,52,Aug.98,MC4,Triodia basedowii,30.83333333,0,3.166666667,Alive
1998,Main Camp,52,Aug.98,MC4,Triumfetta winneckeana,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC4,Unknown Grass M,1,0,2,Alive
1998,Main Camp,52,Aug.98,MC4,Unknown Sp D,1,4,0,Alive
1998,Main Camp,52,Aug.98,MC4,Unknown Sp F,1.25,0.25,0,Alive
1998,Main Camp,52,Aug.98,MC4,Unknown Sp H,1.333333333,0.333333333,4.333333333,Alive
1998,Main Camp,52,Aug.98,MC4,Unknown Sp P,1,0,0,Alive
1998,Main Camp,52,Aug.98,MC4,Unknown Sp R,1,2.5,0,Alive
1998,Main Camp,53,Oct.98,MC1,Calandrinia balonensis,1.8,0.8,1,Alive
1998,Main Camp,53,Oct.98,MC1,Crotalaria eremaea,1,0,0,Alive
1998,Main Camp,53,Oct.98,MC1,Eremophila longifolia,25,0,0,Alive
1998,Main Camp,53,Oct.98,MC1,Eriachne aristidea,1,0,0,Alive
1998,Main Camp,53,Oct.98,MC1,Euphorbia drummondii,5,1,2,Alive
1998,Main Camp,53,Oct.98,MC1,Goodenia cycloptera,5,0,0,Alive
1998,Main Camp,53,Oct.98,MC1,Grevillea stenobotrya,20,0,0,Alive
1998,Main Camp,53,Oct.98,MC1,Paractaenum refractum,1,0,0,Alive
1998,Main Camp,53,Oct.98,MC1,Scaveola spp,7.5,0,0,Alive
1998,Main Camp,53,Oct.98,MC1,Sida rohlenae,10,0,0,Alive
1998,Main Camp,53,Oct.98,MC1,Sida spp,1,0,0,Alive
1998,Main Camp,53,Oct.98,MC1,Trachymene glaucifolia,3.166666667,0,2,Alive
1998,Main Camp,53,Oct.98,MC1,Triodia basedowii,31.66666667,0,0.833333333,Alive
1998,Main Camp,53,Oct.98,MC10,Acacia ligulata,10,0,0,Alive
1998,Main Camp,53,Oct.98,MC10,Acacia melleodora,25,0,0,Alive
1998,Main Camp,53,Oct.98,MC10,Calandrinia balonensis,2.6,1.2,3.6,Alive
1998,Main Camp,53,Oct.98,MC10,Dicrastylis costelloi,5,0,1,Alive
1998,Main Camp,53,Oct.98,MC10,Eriachne aristidea,1,0,0,Alive
1998,Main Camp,53,Oct.98,MC10,Euphorbia drummondii,1,0,0,Alive
1998,Main Camp,53,Oct.98,MC10,Euphorbia tannensis,5,1,4,Alive
1998,Main Camp,53,Oct.98,MC10,Goodenia cycloptera,1,0,0,Alive
1998,Main Camp,53,Oct.98,MC10,Grevillea stenobotrya,18.33333333,0,0.333333333,Alive
1998,Main Camp,53,Oct.98,MC10,Helipterium molle,5,0,4,Alive
1998,Main Camp,53,Oct.98,MC10,Ptilotus spp,1,0,2,Alive
1998,Main Camp,53,Oct.98,MC10,Scaveola spp,1,0,0,Alive
1998,Main Camp,53,Oct.98,MC10,Sida spp,1,0,0,Alive
1998,Main Camp,53,Oct.98,MC10,Trachymene glaucifolia,2.6,0,3.2,Alive
1998,Main Camp,53,Oct.98,MC10,Triodia basedowii,28.33333333,0,0.5,Alive
1998,Main Camp,53,Oct.98,MC11,Bulbostylis barbata,1,0,0,Alive
1998,Main Camp,53,Oct.98,MC11,Calandrinia balonensis,3,3,3,Alive
1998,Main Camp,53,Oct.98,MC11,Calocephalus platycephalus,1,0,4,Alive
1998,Main Camp,53,Oct.98,MC11,Crotalaria cunninghamii,5,1,0,Alive
1998,Main Camp,53,Oct.98,MC11,Crotalaria eremaea,5.333333333,0,0,Alive
1998,Main Camp,53,Oct.98,MC11,Eriachne aristidea,1,0,1,Alive
1998,Main Camp,53,Oct.98,MC11,Euphorbia drummondii,5.333333333,0,2,Alive
1998,Main Camp,53,Oct.98,MC11,Goodenia cycloptera,3.666666667,0.333333333,2.333333333,Alive
1998,Main Camp,53,Oct.98,MC11,Grevillea stenobotrya,15,0,1,Alive
1998,Main Camp,53,Oct.98,MC11,Newcastelia spodiotricha,5,5,0,Alive
1998,Main Camp,53,Oct.98,MC11,Portulacca intraterranea,5,0,0,Alive
1998,Main Camp,53,Oct.98,MC11,Ptilotus latifolius,5,0,5,Alive
1998,Main Camp,53,Oct.98,MC11,Ptilotus polystachyus,1.8,0,1.6,Alive
1998,Main Camp,53,Oct.98,MC11,Sida spp,5.333333333,1,0,Alive
