Year,SiteName,TripNo,MonthYear,Date,SiteGrid,FID,Species,Family,AvgOfCover,AvgOfFL,AvgOfSeed,deadOrAlive
2011,Main Camp,124,Jun.11,2011-06-01,MC10,19,Newcastelia spodiotricha,Newcastelia,5,0,0,Alive
2011,Main Camp,124,Jun.11,2011-06-01,MC10,19,Ptilotus polystachyus,Ptilotus,1,0,0,Alive
2011,Main Camp,124,Jun.11,2011-06-01,MC10,19,Scaveola depauperata,Scaveola,6.166666667,0.333333333,0,Alive
2011,Main Camp,124,Jun.11,2011-06-01,MC10,19,Sida fibulifera,Sida,1,0,0,Alive
2011,Main Camp,124,Jun.11,2011-06-01,MC10,19,Trichodesma zeylanicum,Trichodesma,3,2,0,Alive
2011,Main Camp,124,Jun.11,2011-06-01,MC10,19,Triodia basedowii (alive),Triodia,28.33333333,0,2.666666667,Alive
2011,Main Camp,127,Nov.11,2011-11-01,MC10,19,Acacia dictyophleba,Acacia,3,0,0,Alive
2011,Main Camp,127,Nov.11,2011-11-01,MC10,19,Aristida contorta,Aristida,1,0,0,Alive
2011,Main Camp,127,Nov.11,2011-11-01,MC10,19,Crotalaria cunninghamii,Crotalaria,1,0,2,Alive
2011,Main Camp,127,Nov.11,2011-11-01,MC10,19,Crotalaria eremaea,Crotalaria,5,1,2,Alive
2011,Main Camp,127,Nov.11,2011-11-01,MC10,19,Dicrastylis costelloi,Dicrastylis,1,0,0,Alive
2011,Main Camp,127,Nov.11,2011-11-01,MC10,19,Goodenia cycloptera,Goodenia,1,0,0,Alive
2011,Main Camp,127,Nov.11,2011-11-01,MC10,19,Grevillea stenobotrya,Grevillea,1,0,0,Alive
2011,Main Camp,127,Nov.11,2011-11-01,MC10,19,Lechenaultia divaricata,Lechenaultia,25,5,1,Alive
2011,Main Camp,127,Nov.11,2011-11-01,MC10,19,Mukia maderaspatanum,Mukia,1,0,2,Alive
2011,Main Camp,127,Nov.11,2011-11-01,MC10,19,Newcastelia spodiotricha,Newcastelia,5.5,5,0,Alive
2011,Main Camp,127,Nov.11,2011-11-01,MC10,19,Scaveola depauperata,Scaveola,9.333333333,3,1,Alive
2011,Main Camp,127,Nov.11,2011-11-01,MC10,19,Sida fibulifera,Sida,1,0,0,Alive
2011,Main Camp,127,Nov.11,2011-11-01,MC10,19,Trichodesma zeylanicum,Trichodesma,2.333333333,1.666666667,0.333333333,Alive
2011,Main Camp,127,Nov.11,2011-11-01,MC10,19,Triodia basedowii (alive),Triodia,27.5,0,0,Alive
2012,Main Camp,129,Sep.12,2012-09-01,MC10,19,Acacia dictyophleba,Acacia,5,0,0,Alive
2012,Main Camp,129,Sep.12,2012-09-01,MC10,19,Aristida contorta,Aristida,2,0,0.5,Alive
2012,Main Camp,129,Sep.12,2012-09-01,MC10,19,Crotalaria cunninghamii,Crotalaria,1,0,0,Alive
2012,Main Camp,129,Sep.12,2012-09-01,MC10,19,Crotalaria eremaea,Crotalaria,1,0,0,Alive
2012,Main Camp,129,Sep.12,2012-09-01,MC10,19,Eriachne aristidea,Eriachne,1,0,0,Alive
2012,Main Camp,129,Sep.12,2012-09-01,MC10,19,Euphorbia drummondii,Euphorbia,1,0,0,Alive
2012,Main Camp,129,Sep.12,2012-09-01,MC10,19,Grevillea stenobotrya,Grevillea,1,0,0,Alive
2012,Main Camp,129,Sep.12,2012-09-01,MC10,19,Lechenaultia divaricata,Lechenaultia,15,0,0,Alive
2012,Main Camp,129,Sep.12,2012-09-01,MC10,19,Newcastelia spodiotricha,Newcastelia,5.5,2,0.5,Alive
2012,Main Camp,129,Sep.12,2012-09-01,MC10,19,Oldenlandia pterospora,Oldenlandia,1,0,0,Alive
2012,Main Camp,129,Sep.12,2012-09-01,MC10,19,Ptilotus polystachyus,Ptilotus,1,1,1,Alive
2012,Main Camp,129,Sep.12,2012-09-01,MC10,19,Scaveola depauperata,Scaveola,12.2,0.4,0.2,Alive
2012,Main Camp,129,Sep.12,2012-09-01,MC10,19,Senna pleurocarpa,Senna,10,2,3,Alive
2012,Main Camp,129,Sep.12,2012-09-01,MC10,19,Trichodesma zeylanicum,Trichodesma,1,1.5,0,Alive
2012,Main Camp,129,Sep.12,2012-09-01,MC10,19,Triodia basedowii (alive),Triodia,5.333333333,1,0,Alive
2012,Main Camp,129,Sep.12,2012-09-01,MC10,19,Yakirra australiensis,Yakirra,1,0,2,Alive
2013,Main Camp,131,Apr.13,2013-04-01,MC10,19,Acacia dictyophleba,Acacia,1,0,0,
2013,Main Camp,131,Apr.13,2013-04-01,MC10,19,Aristida contorta,Aristida,2,0,0.5,
2013,Main Camp,131,Apr.13,2013-04-01,MC10,19,Crotalaria eremaea,Crotalaria,1,0,0,
2013,Main Camp,131,Apr.13,2013-04-01,MC10,19,Euphorbia drummondii,Euphorbia,1,2,0,
2013,Main Camp,131,Apr.13,2013-04-01,MC10,19,Grevillea stenobotrya,Grevillea,1,0,0,
2013,Main Camp,131,Apr.13,2013-04-01,MC10,19,Lechenaultia divaricata,Lechenaultia,3,0.5,0.5,
2013,Main Camp,131,Apr.13,2013-04-01,MC10,19,Newcastelia spodiotricha,Newcastelia,7.5,0,0,
2013,Main Camp,131,Apr.13,2013-04-01,MC10,19,Oldenlandia pterospora,Oldenlandia,1,0,2,
2013,Main Camp,131,Apr.13,2013-04-01,MC10,19,Scaveola depauperata,Scaveola,11.2,0.4,0.2,
2013,Main Camp,131,Apr.13,2013-04-01,MC10,19,Senna pleurocarpa,Senna,5.5,0,0,
2013,Main Camp,131,Apr.13,2013-04-01,MC10,19,Sida fibulifera,Sida,1,0,0,
2013,Main Camp,131,Apr.13,2013-04-01,MC10,19,Sida trichopoda,Sida,1,0,0,
2013,Main Camp,131,Apr.13,2013-04-01,MC10,19,Triodia basedowii (alive),Triodia,6.833333333,0,0,
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Abutilon otocarpum,Abutilon,1,0,3,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Acacia dictyophleba,Acacia,1,0,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Acacia stenophylla,Acacia,1,0,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Aristida contorta,Aristida,1,0,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Calandrinia balonensis,Calandrinia,5.5,1,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Crotalaria cunninghamii,Crotalaria,1,0,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Crotalaria eremaea,Crotalaria,1,1.5,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Euphorbia drummondii,Euphorbia,1,4,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Evovulus alsinoides,Evovulus,1,3,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Goodenia cycloptera,Goodenia,1,3.5,2,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Grevillea stenobotrya,Grevillea,1,0,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Lechenaultia divaricata,Lechenaultia,5,1,3,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Newcastelia spodiotricha,Newcastelia,3,0,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Paractaenum refractum,Paractaenum,1,0,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Portulaca pilsoa,Portulaca,15,2,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Ptilotus polystachyus,Ptilotus,2.333333333,1.666666667,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Scaveola depauperata,Scaveola,18,2.6,1,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Senna pleurocarpa,Senna,3,0,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Sida fibulifera,Sida,1,0,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Sida thin leaf,Sida,1,0,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Trachymene glaucifolia,Trachymene,5,1,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Trianthema pilosa,Trianthema,1,3,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Triodia basedowii (alive),Triodia,11,0,0,Alive
2013,Main Camp,132,Jul.13,2013-07-01,MC10,19,Triodia basedowii (dead),Triodia,1,0,0,Alive
2013,Main Camp,133,Sep.13,2013-09-01,MC10,19,Acacia dictyophleba,Acacia,5,0,0,Alive
2013,Main Camp,133,Sep.13,2013-09-01,MC10,19,Aristida contorta,Aristida,7.5,0,1,Alive
2013,Main Camp,133,Sep.13,2013-09-01,MC10,19,Convolvulus erubescens,Convolvulus,1,0,0,Alive
2013,Main Camp,133,Sep.13,2013-09-01,MC10,19,Crotalaria eremaea,Crotalaria,5,0,0,Alive
2013,Main Camp,133,Sep.13,2013-09-01,MC10,19,Grevillea juncifolia,Grevillea,1,0,0,Alive
2013,Main Camp,133,Sep.13,2013-09-01,MC10,19,Grevillea stenobotrya,Grevillea,1,0,0,Alive
2013,Main Camp,133,Sep.13,2013-09-01,MC10,19,Newcastelia spodiotricha,Newcastelia,10,0,0,Alive
2013,Main Camp,133,Sep.13,2013-09-01,MC10,19,Ptilotus polystachyus,Ptilotus,5,0,1,Alive
2013,Main Camp,133,Sep.13,2013-09-01,MC10,19,Scaveola parviflora,Scaveola,10,0,0,Alive
2013,Main Camp,133,Sep.13,2013-09-01,MC10,19,Senna pleurocarpa,Senna,5,0,0,Alive
2013,Main Camp,133,Sep.13,2013-09-01,MC10,19,Triodia basedowii (alive),Triodia,6,0,0,Alive
2013,Main Camp,134,Nov.13,2013-11-01,MC10,19,Acacia dictyophleba,Acacia,1,0,0,Alive
2013,Main Camp,134,Nov.13,2013-11-01,MC10,19,Acacia stenophylla,Acacia,1,0,0,Alive
2013,Main Camp,134,Nov.13,2013-11-01,MC10,19,Corchus sideoides,Corchus,1,0,0,Alive
2013,Main Camp,134,Nov.13,2013-11-01,MC10,19,Crotalaria eremaea,Crotalaria,1,0,0,Alive
2013,Main Camp,134,Nov.13,2013-11-01,MC10,19,Newcastelia spodiotricha,Newcastelia,5,0,0,Alive
2013,Main Camp,134,Nov.13,2013-11-01,MC10,19,Scaveola depauperata,Scaveola,10.2,0,0,Alive
2013,Main Camp,134,Nov.13,2013-11-01,MC10,19,Senna pleurocarpa,Senna,1,0,0,Alive
2013,Main Camp,134,Nov.13,2013-11-01,MC10,19,Triodia basedowii (alive),Triodia,7.833333333,0,0,Alive
2013,Main Camp,134,Nov.13,2013-11-01,MC10,19,Triodia basedowii (dead),Triodia,1,0,0,Alive
2014,Main Camp,135,Feb.14,2014-02-01,MC10,19,Acacia dictyophleba,Acacia,1,0,0,Alive
2014,Main Camp,135,Feb.14,2014-02-01,MC10,19,Acacia stenophylla,Acacia,1,0,0,Alive
2014,Main Camp,135,Feb.14,2014-02-01,MC10,19,Crotalaria eremaea,Crotalaria,1,0,0,Alive
2014,Main Camp,135,Feb.14,2014-02-01,MC10,19,Grevillea stenobotrya,Grevillea,1,0,0,Alive
2014,Main Camp,135,Feb.14,2014-02-01,MC10,19,Scaveola depauperata,Scaveola,12.2,0,0,Alive
2014,Main Camp,135,Feb.14,2014-02-01,MC10,19,Sida fibulifera,Sida,1,0,0,Alive
2014,Main Camp,135,Feb.14,2014-02-01,MC10,19,Triodia basedowii (alive),Triodia,5.333333333,0,0,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC11,17,Aristida contorta,Aristida,7.5,0,0.5,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC11,17,Calandrinia balonensis,Calandrinia,1.6,1.2,1,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC11,17,Grevillea stenobotrya,Grevillea,3.5,0,0,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC11,17,Helipterum floribundum,Helipterum,1,1,0,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC11,17,Paractaenum refractum,Paractaenum,2,0,0,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC11,17,Portulaca spp,Portulaca,1,0,0,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC11,17,Ptilotus polystachyus,Ptilotus,1,0,0,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC11,17,Sida fibulifera,Sida,10,0.333333333,0,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC11,17,Tephrosea rosea,Tephrosea,6.5,0,0,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC11,17,Trachymene glaucifolia,Trachymene,1,0,2.2,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC11,17,Trianthema pilosa,Trianthema,1,0,0,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC11,17,Triodia basedowii,Triodia,34,0,0,Alive
1993,Main Camp,18,Oct.93,1993-10-01,MC11,17,Triumfetta winneckeana,Triumfetta,8,0,0,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC11,17,Aristida contorta,Aristida,7.5,0,0,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC11,17,Calandrinia balonensis,Calandrinia,1,0,0,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC11,17,Grevillea stenobotrya,Grevillea,3.5,0,0.5,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC11,17,Helipterum floribundum,Helipterum,1,0.5,0,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC11,17,Paractaenum refractum,Paractaenum,1,0,0,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC11,17,Portulaca spp,Portulaca,1,0,0,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC11,17,Ptilotus polystachyus,Ptilotus,1,1,0,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC11,17,Salsola kali,Salsola,1,0,0,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC11,17,Scaveola parviflora,Scaveola,1,1,0.5,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC11,17,Sida fibulifera,Sida,10,0,0,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC11,17,Tephrosea rosea,Tephrosea,6,0,0,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC11,17,Trachymene glaucifolia,Trachymene,1,0,0.25,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC11,17,Trianthema pilosa,Trianthema,1,0,0,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC11,17,Triodia basedowii,Triodia,34,0,0,Alive
1993,Main Camp,19,Nov.93,1993-11-01,MC11,17,Triumfetta winneckeana,Triumfetta,8,0,0,Alive
1994,Main Camp,24,Jul.94,1994-07-01,MC11,17,Acacia 1,Acacia,1,0,0,Alive
1994,Main Camp,24,Jul.94,1994-07-01,MC11,17,Aristida contorta,Aristida,1,0,0,Alive
1994,Main Camp,24,Jul.94,1994-07-01,MC11,17,Crotalaria eremaea,Crotalaria,1,0,0,Alive
1994,Main Camp,24,Jul.94,1994-07-01,MC11,17,Grevillea stenobotrya,Grevillea,2,0,0,Alive
1994,Main Camp,24,Jul.94,1994-07-01,MC11,17,Sida fibulifera,Sida,3,0,0,Alive
1994,Main Camp,24,Jul.94,1994-07-01,MC11,17,Tephrosea rosea,Tephrosea,2,0,0,Alive
1994,Main Camp,24,Jul.94,1994-07-01,MC11,17,Triodia basedowii,Triodia,20,0,0,Alive
1994,Main Camp,24,Jul.94,1994-07-01,MC11,17,Yakirra australiensis,Yakirra,1.333333333,0,0,Alive
1994,Main Camp,25,Sep.94,1994-09-01,MC11,17,Acacia 1,Acacia,1,0,0,Alive
1994,Main Camp,25,Sep.94,1994-09-01,MC11,17,Aristida contorta,Aristida,1.8,0,0,Alive
1994,Main Camp,25,Sep.94,1994-09-01,MC11,17,Crotalaria eremaea,Crotalaria,5,0,0,Alive
1994,Main Camp,25,Sep.94,1994-09-01,MC11,17,Dicrastylis costelloi,Dicrastylis,1,0,0,Alive
1994,Main Camp,25,Sep.94,1994-09-01,MC11,17,Grevillea stenobotrya,Grevillea,1,0,0,Alive
1994,Main Camp,25,Sep.94,1994-09-01,MC11,17,Sida fibulifera,Sida,4,0,0,Alive
1994,Main Camp,25,Sep.94,1994-09-01,MC11,17,Tephrosea rosea,Tephrosea,5,0,0,Alive
1994,Main Camp,25,Sep.94,1994-09-01,MC11,17,Triodia basedowii,Triodia,35,0,0,Alive
1995,Main Camp,28,May.95,1995-05-01,MC11,17,Aristida contorta,Aristida,3.2,1.4,1.6,Alive
1995,Main Camp,28,May.95,1995-05-01,MC11,17,Crotalaria eremaea,Crotalaria,1,0,0,Alive
1995,Main Camp,28,May.95,1995-05-01,MC11,17,Enneapogon polyphyllus,Enneapogon,1,0,0,Alive
1995,Main Camp,28,May.95,1995-05-01,MC11,17,Eriachne aristidea,Eriachne,1,0,2,Alive
1995,Main Camp,28,May.95,1995-05-01,MC11,17,Frankenia gracilis,Frankenia,1,0,0.666666667,Alive
1995,Main Camp,28,May.95,1995-05-01,MC11,17,Grevillea stenobotrya,Grevillea,3,0,0,Alive
1995,Main Camp,28,May.95,1995-05-01,MC11,17,Portulaca intraterranea,Portulaca,5,0,0,Alive
1995,Main Camp,28,May.95,1995-05-01,MC11,17,Scaveola parviflora,Scaveola,4,2,4,Alive
1995,Main Camp,28,May.95,1995-05-01,MC11,17,Setaria surgens,Setaria,1,1,4,Alive
1995,Main Camp,28,May.95,1995-05-01,MC11,17,Sida fibulifera,Sida,10,1.333333333,0.333333333,Alive
1995,Main Camp,28,May.95,1995-05-01,MC11,17,Tephrosea rosea,Tephrosea,5,0,0,Alive
1995,Main Camp,28,May.95,1995-05-01,MC11,17,Trachymene glaucifolia,Trachymene,1,0,0,Alive
1995,Main Camp,28,May.95,1995-05-01,MC11,17,Trianthema pilosa,Trianthema,1.666666667,3,2.333333333,Alive
1995,Main Camp,28,May.95,1995-05-01,MC11,17,Triodia basedowii,Triodia,31,0,0.6,Alive
1995,Main Camp,28,May.95,1995-05-01,MC11,17,Zygochloa paradoxa,Zygochloa,3.5,0.5,0.5,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC11,17,Calandrinia balonensis,Calandrinia,1.8,0,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC11,17,Crotalaria cunninghamii,Crotalaria,1,1,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC11,17,Crotalaria eremaea,Crotalaria,1,0,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC11,17,Enneapogon polyphyllus,Enneapogon,1,3,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC11,17,Eriachne aristidea,Eriachne,1,0,3,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC11,17,Euphorbia drummondii,Euphorbia,3,1.5,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC11,17,Paractaenum refractum,Paractaenum,1,0,3,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC11,17,Portulaca intraterranea,Portulaca,1,0,1.5,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC11,17,Sida fibulifera,Sida,8.333333333,0,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC11,17,Tephrosea rosea,Tephrosea,10,0,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC11,17,Trachymene glaucifolia,Trachymene,1,0,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC11,17,Trianthema pilosa,Trianthema,1,1.666666667,0,Alive
1995,Main Camp,30,Jul.95,1995-07-01,MC11,17,Triodia basedowii,Triodia,36,0,1,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC11,17,Aristida contorta,Aristida,3.333333333,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC11,17,Blennodia canescens,Blennodia,1.25,0,1.25,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC11,17,Calocephalus platycephalus,Calocephalus,1,2,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC11,17,Crotalaria cunninghamii,Crotalaria,1.5,1,0.5,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC11,17,Enneapogon polyphyllus,Enneapogon,1,0,1,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC11,17,Euphorbia drummondii,Euphorbia,1,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC11,17,Fimbristylis dichotoma,Fimbristylis,1,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC11,17,Grevillea stenobotrya,Grevillea,1.333333333,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC11,17,Oldenlandia pterospora,Oldenlandia,1,0,2.333333333,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC11,17,Portulaca spp,Portulaca,4,1.5,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC11,17,Sida fibulifera,Sida,6,0.333333333,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC11,17,Tephrosea rosea,Tephrosea,2.333333333,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC11,17,Triodia basedowii,Triodia,24,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC11,17,Yakirra australiensis,Yakirra,1,0,0,Alive
1995,Main Camp,33,Nov.95,1995-11-01,MC11,17,Zygochloa paradoxa,Zygochloa,2,0,0,Alive
1996,Main Camp,37,Jul.96,1996-07-01,MC11,17,Aristida contorta,Aristida,7,0,0,Alive
1996,Main Camp,37,Jul.96,1996-07-01,MC11,17,Grevillea stenobotrya,Grevillea,10,0,0,Alive
1996,Main Camp,37,Jul.96,1996-07-01,MC11,17,Sida fibulifera,Sida,8.333333333,0,0,Alive
1996,Main Camp,37,Jul.96,1996-07-01,MC11,17,Tephrosea rosea,Tephrosea,5,0,0,Alive
1996,Main Camp,37,Jul.96,1996-07-01,MC11,17,Triodia basedowii,Triodia,26,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC11,17,Acacia stenophylla,Acacia,1,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC11,17,Aristida contorta,Aristida,2.8,0.4,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC11,17,Calandrinia balonensis,Calandrinia,1,0.2,0.4,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC11,17,Crotalaria eremaea,Crotalaria,1,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC11,17,Eremophila spp,Eremophila,2,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC11,17,Goodenia cycloptera,Goodenia,1.333333333,0.333333333,0.666666667,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC11,17,Grevillea stenobotrya,Grevillea,5,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC11,17,Haloragis gossei,Haloragis,1.666666667,0.666666667,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC11,17,Helipterum floribundum,Helipterum,1,0,4,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC11,17,Ptilotus polystachyus,Ptilotus,1,0,0.5,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC11,17,Salsola kali,Salsola,1,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC11,17,Sida fibulifera,Sida,6,0.5,0.5,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC11,17,Tephrosea rosea,Tephrosea,1,0,0,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC11,17,Trachymene glaucifolia,Trachymene,1,0,1.2,Alive
1996,Main Camp,40,Nov.96,1996-11-01,MC11,17,Triodia basedowii,Triodia,36,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC11,17,Aristida contorta,Aristida,8,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC11,17,Crotalaria cunninghamii,Crotalaria,5.5,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC11,17,Crotalaria eremaea,Crotalaria,5.5,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC11,17,Euphorbia drummondii,Euphorbia,1,0,1,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC11,17,Grevillea stenobotrya,Grevillea,5,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC11,17,Newcastelia spodiotricha,Newcastelia,1,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC11,17,Oldenlandia pterospora,Oldenlandia,1,0,1,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC11,17,Sida fibulifera,Sida,6.666666667,1,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC11,17,Tephrosea rosea,Tephrosea,10,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC11,17,Trichodesma zeylanicum,Trichodesma,5,2,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC11,17,Triodia basedowii,Triodia,32,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC11,17,Triumfetta winneckeana,Triumfetta,5,0,0,Alive
1997,Main Camp,48,Nov.97,1997-11-01,MC11,17,Yakirra australiensis,Yakirra,1,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC11,17,Aristida contorta,Aristida,7.5,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC11,17,Crotalaria cunninghamii,Crotalaria,1,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC11,17,Crotalaria eremaea,Crotalaria,1.5,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC11,17,Euphorbia drummondii,Euphorbia,2,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC11,17,Grevillea stenobotrya,Grevillea,5,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC11,17,Sida fibulifera,Sida,3.666666667,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC11,17,Tephrosea rosea,Tephrosea,4,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC11,17,Triodia basedowii,Triodia,38.75,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC11,17,Triodia basedowii (alive),Triodia,15,0,0,Alive
1998,Main Camp,49,Feb.98,1998-02-01,MC11,17,Triumfetta winneckeana,Triumfetta,2,0,0,Alive
1998,Main Camp,51,Jun.98,1998-06-01,MC11,17,Crotalaria eremaea,Crotalaria,5.333333333,1.333333333,0.666666667,Alive
1998,Main Camp,51,Jun.98,1998-06-01,MC11,17,Eriachne aristidea,Eriachne,3,0,3,Alive
1998,Main Camp,51,Jun.98,1998-06-01,MC11,17,Euphorbia drummondii,Euphorbia,3.666666667,2.666666667,0,Alive
1998,Main Camp,51,Jun.98,1998-06-01,MC11,17,Euphorbia tannensis,Euphorbia,1,0,0,Alive
1998,Main Camp,51,Jun.98,1998-06-01,MC11,17,Goodenia cycloptera,Goodenia,5,2.333333333,0,Alive
1998,Main Camp,51,Jun.98,1998-06-01,MC11,17,Grevillea stenobotrya,Grevillea,15,0,0,Alive
1998,Main Camp,51,Jun.98,1998-06-01,MC11,17,Helipterum floribundum,Helipterum,5,3,0,Alive
1998,Main Camp,51,Jun.98,1998-06-01,MC11,17,Ptilotus polystachyus,Ptilotus,1,0,0,Alive
1998,Main Camp,51,Jun.98,1998-06-01,MC11,17,Sida fibulifera,Sida,5.333333333,1.333333333,0.666666667,Alive
1998,Main Camp,51,Jun.98,1998-06-01,MC11,17,Tephrosea rosea,Tephrosea,10,4,1,Alive
1998,Main Camp,51,Jun.98,1998-06-01,MC11,17,Trachymene glaucifolia,Trachymene,3,0,0,Alive
